State,District,Block,total_recharge_ham,annual_extractable_resource_ham,total_extraction_ham,stage_of_extraction_pct,category
9,170,1405,8558,7021,5519,78.61,Semi-Critical
9,170,1406,9478,7968,4715,59.17,Safe
9,170,1407,16669,14142,13539,95.74,Critical
9,170,1408,11531,9915,5169,52.13,Safe
9,170,1409,9620,7925,8190,103.34,Over-Exploited
9,170,1410,15878,11185,11932,106.68,Over-Exploited
9,170,1411,7985,6257,4103,65.57,Safe
9,171,1415,13112,9781,6488,66.33,Safe
9,171,1416,13467,11716,10782,92.03,Critical
9,171,1417,7547,5389,3876,71.92,Semi-Critical
9,171,1418,15956,13418,5635,42.0,Safe
9,171,1419,5336,4016,4192,104.38,Over-Exploited
9,171,1420,15165,14212,9970,70.15,Semi-Critical
9,171,1421,7979,6254,3392,54.24,Safe
9,171,1424,17768,13882,10952,78.89,Semi-Critical
9,172,1425,8968,8347,4617,55.31,Safe
9,172,1426,5910,4753,2586,54.41,Safe
9,172,1427,6996,6581,5146,78.19,Semi-Critical
9,172,1428,8129,5739,3866,67.36,Safe
9,172,1431,10447,8112,6498,80.1,Semi-Critical
9,172,1432,11129,9643,10585,109.77,Over-Exploited
9,172,1433,10850,10011,10024,100.13,Over-Exploited
9,172,1434,9204,7032,2850,40.53,Safe
9,172,1435,12446,11607,5053,43.53,Safe
9,173,1439,16949,14381,11893,82.7,Semi-Critical
9,173,1440,13519,12170,10203,83.84,Semi-Critical
9,173,1441,14991,11982,12158,101.47,Over-Exploited
9,173,1442,5314,4001,3362,84.03,Semi-Critical
9,173,1443,16737,15528,8686,55.94,Safe
9,173,1444,6134,5724,4166,72.78,Semi-Critical
9,173,1445,15938,13139,12696,96.63,Critical
9,174,1446,9876,6929,7247,104.59,Over-Exploited
9,174,1447,13102,9530,5392,56.58,Safe
9,174,1448,14712,12405,9647,77.77,Semi-Critical
9,174,1449,13347,9422,4816,51.11,Safe
9,174,1450,10592,8465,6330,74.78,Semi-Critical
9,174,1451,6724,5216,2415,46.3,Safe
9,174,1452,8343,7330,7764,105.92,Over-Exploited
9,174,1453,5886,4201,3556,84.65,Semi-Critical
9,174,1454,16265,13372,13344,99.79,Critical
9,174,1455,15997,13513,14848,109.88,Over-Exploited
9,174,1456,5721,4887,2579,52.77,Safe
9,174,1457,12678,10158,8998,88.58,Semi-Critical
9,174,1458,14104,10946,11174,102.08,Over-Exploited
9,174,1459,8357,7275,5842,80.3,Semi-Critical
9,174,1460,5870,5352,4537,84.77,Semi-Critical
9,174,1461,17300,15109,10355,68.54,Safe
9,174,1462,11751,10963,9563,87.23,Semi-Critical
9,120,830,5497,4833,3271,67.68,Safe
9,120,831,6756,6020,4416,73.36,Semi-Critical
9,120,7359,19573,14522,6854,47.2,Safe
9,120,832,6117,4923,1996,40.54,Safe
9,120,833,16601,13633,5979,43.86,Safe
9,120,834,7828,5981,3198,53.47,Safe
9,120,835,18482,15379,11067,71.96,Semi-Critical
9,120,836,19292,14906,6181,41.47,Safe
9,120,837,19941,17386,8852,50.91,Safe
9,120,838,19996,16348,15481,94.7,Critical
9,120,839,6647,5415,5054,93.33,Critical
9,120,840,18878,17856,17013,95.28,Critical
9,120,841,11992,9570,10001,104.5,Over-Exploited
9,120,842,16175,12787,6180,48.33,Safe
9,120,843,18778,14640,7527,51.41,Safe
9,120,844,11771,10872,6887,63.35,Safe
9,120,845,5142,4237,4409,104.06,Over-Exploited
9,120,7360,18512,15735,14835,94.28,Critical
9,120,846,7761,5783,3625,62.68,Safe
9,120,847,8435,7045,3250,46.13,Safe
9,120,848,11622,8933,7427,83.14,Semi-Critical
9,120,7361,17852,15757,9135,57.97,Safe
9,120,849,19806,17986,13881,77.18,Semi-Critical
9,175,1463,15623,13727,14540,105.92,Over-Exploited
9,175,1464,19003,16771,13430,80.08,Semi-Critical
9,175,1466,12069,9994,10460,104.66,Over-Exploited
9,175,1467,9512,8351,5637,67.5,Safe
9,175,1468,6848,5517,4652,84.32,Semi-Critical
9,175,1469,19643,16949,17384,102.57,Over-Exploited
9,175,1470,7696,5885,4776,81.16,Semi-Critical
9,175,1471,6717,4819,4001,83.03,Semi-Critical
9,175,1472,18678,15005,13525,90.14,Critical
9,175,1473,8072,6582,6697,101.75,Over-Exploited
9,175,1474,14259,10895,5030,46.17,Safe
9,175,1475,7786,6866,4365,63.57,Safe
9,175,1476,19154,13759,9333,67.83,Safe
9,175,1477,18409,13911,14422,103.67,Over-Exploited
9,175,1478,8791,7798,8337,106.91,Over-Exploited
9,175,1479,14480,11718,5674,48.42,Safe
9,175,1480,8871,7773,3757,48.33,Safe
9,175,1483,6806,5729,6040,105.43,Over-Exploited
9,176,1484,19475,18261,11085,60.7,Safe
9,176,1485,6504,5524,3144,56.92,Safe
9,176,1486,8308,5846,2484,42.49,Safe
9,176,1487,12117,9550,5662,59.29,Safe
9,176,1488,18304,13467,11924,88.54,Semi-Critical
9,176,1489,10048,9356,6532,69.82,Safe
9,177,1490,16143,11719,8927,76.18,Semi-Critical
9,177,1491,13263,10569,11014,104.21,Over-Exploited
9,177,1492,6690,5061,2430,48.01,Safe
9,177,1493,18579,16938,7619,44.98,Safe
9,177,1494,14536,11296,11254,99.63,Critical
9,177,1495,19442,18430,17368,94.24,Critical
9,177,1496,8303,5892,3444,58.45,Safe
9,177,1497,8113,5939,3723,62.69,Safe
9,177,1498,14074,10642,6568,61.72,Safe
9,177,1499,17426,15731,13425,85.34,Semi-Critical
9,177,1500,15854,14579,6456,44.28,Safe
9,659,1412,12850,9224,6849,74.25,Semi-Critical
9,659,1413,11416,8083,3990,49.36,Safe
9,659,1414,6504,5763,5612,97.38,Critical
9,659,1004,15655,11480,7651,66.65,Safe
9,659,1007,15745,11545,8881,76.93,Semi-Critical
9,659,1422,13924,9824,4131,42.05,Safe
9,659,1010,14940,10644,4691,44.07,Safe
9,659,1423,8924,6835,5963,87.24,Semi-Critical
9,178,1501,13615,9751,9134,93.67,Critical
9,178,1502,16670,13206,11846,89.7,Semi-Critical
9,178,1503,14783,13425,12296,91.59,Critical
9,178,1504,9485,7413,3508,47.32,Safe
9,178,1505,17629,15548,13766,88.54,Semi-Critical
9,178,1506,18233,13191,6954,52.72,Safe
9,178,1507,17901,15481,7254,46.86,Safe
9,178,1508,13100,10207,9492,93.0,Critical
9,178,1509,13684,12143,12417,102.26,Over-Exploited
9,180,1516,5191,3810,3435,90.16,Critical
9,180,1517,13690,12656,12199,96.39,Critical
9,180,1518,9917,7543,8250,109.37,Over-Exploited
9,180,1519,10831,8537,4220,49.43,Safe
9,180,1520,14448,13545,14569,107.56,Over-Exploited
9,180,1521,15160,12804,10510,82.08,Semi-Critical
9,180,1522,9322,7377,7150,96.92,Critical
9,180,1523,18682,17512,14974,85.51,Semi-Critical
9,180,1524,15378,12029,9611,79.9,Semi-Critical
9,180,1525,11999,8683,7749,89.24,Semi-Critical
9,180,1526,14008,13296,8299,62.42,Safe
9,180,1527,16412,12587,13178,104.7,Over-Exploited
9,180,1528,12282,11211,5389,48.07,Safe
9,180,1529,14665,10872,6769,62.26,Safe
9,180,1530,14278,12605,5316,42.17,Safe
9,660,1429,17391,14453,8526,58.99,Safe
9,660,1430,6874,6497,3591,55.27,Safe
9,660,1436,14062,11786,5123,43.47,Safe
9,660,1437,9763,6895,5131,74.42,Semi-Critical
9,660,1438,15234,12963,9437,72.8,Semi-Critical
9,181,1531,13464,9913,4504,45.44,Safe
9,181,1532,14221,12793,7462,58.33,Safe
9,181,1533,16410,15001,16010,106.73,Over-Exploited
9,181,1534,19519,16015,7647,47.75,Safe
9,181,1535,17261,15462,9486,61.35,Safe
9,182,1536,6051,4455,1893,42.49,Safe
9,182,1537,17225,14176,7147,50.42,Safe
9,182,1538,14765,11789,10487,88.96,Semi-Critical
9,182,1539,16382,13971,9174,65.66,Safe
9,182,1540,17580,12501,8956,71.64,Semi-Critical
9,182,1541,12538,11134,5677,50.99,Safe
9,182,1542,12411,8933,7838,87.74,Semi-Critical
9,182,1543,16989,14680,13594,92.6,Critical
9,182,1544,16481,11612,6116,52.67,Safe
9,182,1545,11320,10278,4434,43.14,Safe
9,182,1546,16939,12597,5752,45.66,Safe
9,182,1547,7105,5889,5064,85.99,Semi-Critical
9,182,1548,18580,14220,7036,49.48,Safe
9,182,1549,5307,4673,3484,74.56,Semi-Critical
9,183,1550,12737,9939,5037,50.68,Safe
9,183,1551,8359,7365,3823,51.91,Safe
9,183,1552,18264,14085,5676,40.3,Safe
9,183,1553,8176,7261,4535,62.46,Safe
9,183,1554,6251,4423,2047,46.28,Safe
9,183,1555,10366,7990,5399,67.57,Safe
9,183,1556,15939,13144,10757,81.84,Semi-Critical
9,183,1557,6517,4635,3046,65.72,Safe
9,183,1558,11226,8380,7488,89.36,Semi-Critical
9,183,1559,10305,9621,8841,91.89,Critical
9,183,1560,19587,18494,16415,88.76,Semi-Critical
9,183,1561,14570,12893,13611,105.57,Over-Exploited
9,183,1562,10869,8293,4694,56.6,Safe
9,183,1563,13039,9976,5313,53.26,Safe
9,183,1564,19007,16373,13537,82.68,Semi-Critical
9,183,1565,19330,14099,11510,81.64,Semi-Critical
9,183,1566,9891,9268,7016,75.7,Semi-Critical
9,183,1567,9992,7555,3045,40.3,Safe
9,183,1568,6961,6612,5214,78.86,Semi-Critical
9,184,1569,17497,14416,15179,105.29,Over-Exploited
9,184,1570,7863,7020,4452,63.42,Safe
9,184,1571,15848,11102,11960,107.73,Over-Exploited
9,184,1572,15686,14465,9398,64.97,Safe
9,184,1573,11603,8905,4433,49.78,Safe
9,184,7381,18255,15826,10743,67.88,Safe
9,184,7380,9567,8625,6436,74.62,Semi-Critical
9,184,1574,11513,8531,7171,84.06,Semi-Critical
9,184,1575,9005,7299,5499,75.34,Semi-Critical
9,184,1576,16755,13797,10702,77.57,Semi-Critical
9,185,1577,14114,10981,4577,41.68,Safe
9,185,1579,17424,14295,8255,57.75,Safe
9,185,1580,17654,13759,8496,61.75,Safe
9,185,1583,16151,12762,13922,109.09,Over-Exploited
9,185,1584,5183,4495,2728,60.69,Safe
9,185,1585,12755,10945,11247,102.76,Over-Exploited
9,185,1588,8358,6335,3885,61.33,Safe
9,185,1590,11615,10736,5016,46.72,Safe
9,185,6714,14590,13360,7659,57.33,Safe
9,185,1591,11797,9759,5767,59.09,Safe
9,185,1592,15988,12923,14018,108.47,Over-Exploited
9,185,1593,13728,10902,9506,87.2,Semi-Critical
9,185,1594,12678,11116,11695,105.21,Over-Exploited
9,185,1596,10698,9284,9140,98.45,Critical
9,186,1600,6273,4698,3781,80.48,Semi-Critical
9,186,1601,16159,14023,12238,87.27,Semi-Critical
9,186,1602,11653,8892,7446,83.74,Semi-Critical
9,186,1603,19965,14068,12188,86.64,Semi-Critical
9,186,1604,16241,14207,8315,58.53,Safe
9,186,1605,6096,5249,3599,68.57,Safe
9,186,1606,14497,11636,9481,81.48,Semi-Critical
9,186,1607,14107,11728,4986,42.51,Safe
9,186,1608,16273,15244,11249,73.79,Semi-Critical
9,186,1609,13002,11036,11055,100.17,Over-Exploited
9,186,1610,9247,7993,5952,74.47,Semi-Critical
9,186,1611,14220,10181,8008,78.66,Semi-Critical
9,186,1612,10314,7647,4139,54.13,Safe
9,186,1613,15169,11759,11242,95.6,Critical
9,186,1614,8354,6974,4541,65.11,Safe
9,186,1615,15703,14040,15017,106.96,Over-Exploited
9,187,1616,5270,4112,4505,109.56,Over-Exploited
9,187,1617,6186,4881,5082,104.12,Over-Exploited
9,187,1618,17747,13559,6229,45.94,Safe
9,187,1619,17392,13281,8409,63.32,Safe
9,187,1620,16956,15891,16869,106.15,Over-Exploited
9,187,1621,18998,16316,15715,96.32,Critical
9,187,1622,11305,8354,8670,103.78,Over-Exploited
9,187,1623,7398,6514,5216,80.07,Semi-Critical
19,303,2723,17721,15603,11488,73.63,Semi-Critical
19,303,2724,11995,10395,4932,47.45,Safe
19,303,2725,17427,12785,12626,98.76,Critical
19,303,2726,18782,15063,13882,92.16,Critical
19,303,2727,12299,8937,3943,44.12,Safe
19,303,2728,9182,8301,4537,54.66,Safe
19,303,2729,14903,12873,10170,79.0,Semi-Critical
19,303,2730,7230,5977,5254,87.9,Semi-Critical
19,303,2731,11511,9044,4489,49.64,Safe
19,303,2732,5128,3825,2185,57.12,Safe
19,303,2733,14461,10507,5623,53.52,Safe
19,303,2734,8672,8171,4526,55.39,Safe
19,303,2735,14793,11093,11586,104.44,Over-Exploited
19,303,2736,9765,6981,6290,90.1,Critical
19,303,2737,8970,8435,7726,91.59,Critical
19,303,2738,12545,10503,10038,95.57,Critical
19,303,2739,17436,15677,10183,64.96,Safe
19,303,2740,18272,12990,12172,93.7,Critical
19,303,2741,18139,15268,16564,108.49,Over-Exploited
19,303,2742,10552,8436,7498,88.88,Semi-Critical
19,303,2743,5627,5024,3475,69.17,Safe
19,303,2744,16989,12055,10867,90.15,Critical
19,304,2745,18780,15031,15490,103.05,Over-Exploited
19,304,2746,11589,10427,5110,49.01,Safe
19,304,2747,7044,5851,3426,58.55,Safe
19,304,2748,16744,14023,14633,104.35,Over-Exploited
19,304,2749,18171,13161,13981,106.23,Over-Exploited
19,304,2750,7341,5381,3976,73.89,Semi-Critical
19,304,2751,10884,9460,6264,66.22,Safe
19,304,2752,16406,14252,8521,59.79,Safe
19,304,2753,13185,12456,9331,74.91,Semi-Critical
19,304,2754,5249,4608,4857,105.4,Over-Exploited
19,304,2755,7925,6524,3293,50.48,Safe
19,304,2756,10043,9182,6371,69.39,Safe
19,304,2757,5974,4337,4502,103.8,Over-Exploited
19,304,2758,14517,11792,7598,64.43,Safe
19,304,2759,12192,9409,8822,93.76,Critical
19,304,2760,14175,10293,6921,67.24,Safe
19,304,2761,14080,12543,12084,96.34,Critical
19,304,2762,16129,13349,14506,108.67,Over-Exploited
19,304,2763,15309,12847,8626,67.14,Safe
19,304,2764,7672,6159,6107,99.16,Critical
19,304,2765,18162,14803,16163,109.19,Over-Exploited
19,304,2766,12279,8951,9744,108.86,Over-Exploited
19,304,2767,12531,10879,7654,70.36,Semi-Critical
19,304,2768,14518,11732,8682,74.0,Semi-Critical
19,304,2769,13662,12353,7564,61.23,Safe
19,304,2770,6987,5233,3243,61.97,Safe
19,304,2771,5090,3823,2847,74.47,Semi-Critical
19,304,2772,13721,11819,6386,54.03,Safe
19,304,2773,17948,16359,14686,89.77,Semi-Critical
19,664,2919,9059,7410,5745,77.53,Semi-Critical
19,664,2920,18026,15894,16349,102.86,Over-Exploited
19,664,2922,7773,7383,7142,96.74,Critical
19,664,2924,18159,17206,10766,62.57,Safe
19,664,2925,14878,13183,9940,75.4,Semi-Critical
19,664,2926,13383,11842,10958,92.54,Critical
19,305,2774,15178,11564,6189,53.52,Safe
19,305,2775,16815,15274,6447,42.21,Safe
19,305,2776,12409,9943,9909,99.66,Critical
19,305,2777,15377,14462,7177,49.63,Safe
19,305,2778,9440,6800,6953,102.25,Over-Exploited
19,305,2779,12347,9988,10382,103.94,Over-Exploited
19,305,2780,6008,5040,3641,72.24,Semi-Critical
19,305,2781,8783,7037,6788,96.46,Critical
19,305,2782,11646,8765,5734,65.42,Safe
19,305,2783,9298,7887,7893,100.08,Over-Exploited
19,305,2784,9668,8594,8398,97.72,Critical
19,305,2785,9287,7998,3638,45.49,Safe
19,305,2786,7052,5349,4321,80.78,Semi-Critical
19,305,2787,11009,9719,8241,84.79,Semi-Critical
19,305,2788,16500,12609,5051,40.06,Safe
19,305,2789,6716,4995,5424,108.59,Over-Exploited
19,305,2790,5310,4633,3171,68.44,Safe
19,305,2791,19884,18108,13800,76.21,Semi-Critical
19,305,2792,19391,15908,8532,53.63,Safe
19,305,2793,9538,7943,6573,82.75,Semi-Critical
19,305,2794,6260,4855,4696,96.73,Critical
19,305,2795,18157,14955,12115,81.01,Semi-Critical
19,307,2827,8932,6547,6230,95.16,Critical
19,307,2828,16460,15455,14091,91.17,Critical
19,307,2829,5584,5026,2846,56.63,Safe
19,307,2830,18882,16370,11541,70.5,Semi-Critical
19,307,2831,15991,13345,6726,50.4,Safe
19,307,2832,18825,16905,7258,42.93,Safe
19,307,2833,12616,10391,4615,44.41,Safe
19,307,2834,13551,10501,11128,105.97,Over-Exploited
19,307,2835,19011,14069,15323,108.91,Over-Exploited
19,307,2836,7866,6779,3162,46.64,Safe
19,307,2837,19365,18055,11458,63.46,Safe
19,307,2838,10898,8047,3863,48.01,Safe
19,307,2839,7011,5223,5139,98.39,Critical
19,307,2840,11251,9095,6797,74.73,Semi-Critical
19,307,2841,9939,8962,7482,83.49,Semi-Critical
19,307,2842,9006,6965,5418,77.79,Semi-Critical
19,307,2843,6625,5058,4537,89.7,Semi-Critical
19,307,2844,15956,13642,8504,62.34,Safe
19,307,2845,5890,4911,2437,49.62,Safe
19,308,2847,19279,13785,5684,41.23,Safe
19,308,2846,11078,7980,5681,71.19,Semi-Critical
19,308,2848,18247,15706,16263,103.55,Over-Exploited
19,308,2849,18756,15310,9395,61.37,Safe
19,308,2850,12036,11346,6094,53.71,Safe
19,308,2852,18749,16304,17090,104.82,Over-Exploited
19,308,2851,13923,9781,4634,47.38,Safe
19,308,2853,8961,7350,3206,43.62,Safe
19,308,2854,17893,14379,14603,101.56,Over-Exploited
19,308,2855,7504,5452,4855,89.05,Semi-Critical
19,308,2856,13806,12850,8936,69.54,Safe
19,308,2857,8806,7936,7353,92.65,Critical
19,309,2858,11100,8408,7727,91.9,Critical
19,309,2860,6719,5133,2197,42.8,Safe
19,309,2863,17961,12716,11105,87.33,Semi-Critical
19,309,2864,18558,14367,12191,84.85,Semi-Critical
19,309,2865,11686,9888,10626,107.46,Over-Exploited
19,309,2866,6587,5303,5709,107.66,Over-Exploited
19,309,2867,12000,11307,7513,66.45,Safe
19,309,2868,14803,10569,8591,81.28,Semi-Critical
19,309,2869,5896,4998,2493,49.88,Safe
19,310,2870,10558,9656,4311,44.65,Safe
19,310,2871,13469,11047,7765,70.29,Semi-Critical
19,310,2872,9647,6760,5968,88.28,Semi-Critical
19,310,2873,14828,11279,8994,79.74,Semi-Critical
19,310,2874,15350,11987,8400,70.08,Semi-Critical
19,310,2875,7432,6997,6805,97.26,Critical
19,310,2876,8904,8262,7899,95.61,Critical
19,310,2877,18048,16916,15433,91.23,Critical
19,311,2878,16454,14914,6769,45.39,Safe
19,311,2880,11837,9326,8929,95.74,Critical
19,311,2879,6449,5974,6234,104.35,Over-Exploited
19,311,2881,9500,8981,3966,44.16,Safe
19,311,2882,10454,8232,5607,68.11,Safe
19,311,2883,14424,11036,12049,109.18,Over-Exploited
19,311,2884,9117,7628,6250,81.93,Semi-Critical
19,311,2885,13869,10357,7866,75.95,Semi-Critical
19,311,2886,15850,11224,5883,52.41,Safe
19,312,2887,7028,6581,5237,79.58,Semi-Critical
19,312,2888,18519,17249,12200,70.73,Semi-Critical
19,312,2889,19343,14326,7008,48.92,Safe
19,312,2890,11845,9498,6886,72.5,Semi-Critical
19,312,2891,8758,7950,4094,51.5,Safe
19,312,2892,10904,9434,8598,91.14,Critical
19,312,2893,9624,7686,8312,108.14,Over-Exploited
19,312,2894,15229,13493,9832,72.87,Semi-Critical
19,312,2895,15841,14641,12337,84.26,Semi-Critical
19,312,2896,18964,17665,12395,70.17,Semi-Critical
19,312,2897,13848,11005,5468,49.69,Safe
19,312,2898,5165,3839,4143,107.92,Over-Exploited
19,312,2899,18136,16834,8260,49.07,Safe
19,312,2900,9591,6935,3315,47.8,Safe
19,312,2901,5589,4920,3549,72.13,Semi-Critical
19,312,2902,9524,7001,6029,86.12,Semi-Critical
19,312,2903,7821,6236,4043,64.83,Safe
19,312,2904,17450,14010,7492,53.48,Safe
19,313,2905,11509,8513,8285,97.32,Critical
19,313,2906,12693,11812,7727,65.42,Safe
19,313,2907,14454,10127,5428,53.6,Safe
19,313,2908,5071,4682,3069,65.55,Safe
19,313,2909,16708,15387,8465,55.01,Safe
19,313,2910,17942,13981,10676,76.36,Semi-Critical
19,313,2911,8580,7516,6522,86.77,Semi-Critical
19,313,2912,12962,9892,9493,95.97,Critical
19,313,2913,5268,4686,2620,55.91,Safe
19,313,2914,14968,12577,6500,51.68,Safe
19,313,2915,7462,5783,2392,41.36,Safe
19,313,2916,14460,11568,6474,55.96,Safe
19,313,2917,6015,5247,2186,41.66,Safe
19,313,2918,15914,14744,9463,64.18,Safe
19,314,7483,14275,10459,5250,50.2,Safe
19,314,2921,17293,14575,11746,80.59,Semi-Critical
19,314,2923,18269,13947,9325,66.86,Safe
19,314,7484,19905,17921,8342,46.55,Safe
19,314,2927,12984,9316,6334,67.99,Safe
19,314,2928,5406,4715,2576,54.63,Safe
19,314,2929,12384,9210,8069,87.61,Semi-Critical
19,314,2930,11049,9381,6145,65.5,Safe
19,314,2931,11169,10151,5105,50.29,Safe
19,703,2972,12982,11538,7438,64.47,Safe
19,703,2973,16268,14449,8049,55.71,Safe
19,703,2986,5985,4964,4750,95.69,Critical
19,703,2985,16795,15496,16865,108.83,Over-Exploited
19,703,2987,9485,8034,3356,41.77,Safe
19,703,2988,13901,12919,11407,88.3,Semi-Critical
19,703,2996,7618,6373,3726,58.47,Safe
19,703,3000,18759,15504,6922,44.65,Safe
19,702,2859,18041,13631,5589,41.0,Safe
19,702,2861,11289,9439,9596,101.66,Over-Exploited
19,702,2862,14603,10735,6951,64.75,Safe
19,702,7354,11928,10943,11995,109.61,Over-Exploited
19,702,7355,10368,9009,6393,70.96,Semi-Critical
19,316,2932,9621,9124,4847,53.12,Safe
19,316,2933,14677,10611,10016,94.39,Critical
19,316,2934,19348,14707,15420,104.85,Over-Exploited
19,316,2935,16142,14839,14407,97.09,Critical
19,316,2936,19719,15751,14516,92.16,Critical
19,316,2937,17843,14570,9241,63.42,Safe
19,316,2938,16126,14757,6568,44.51,Safe
19,316,2939,12566,10435,5644,54.09,Safe
19,316,2940,17306,12951,9231,71.28,Semi-Critical
19,316,2941,9670,8925,9543,106.92,Over-Exploited
19,316,2942,12658,8958,8115,90.59,Critical
19,316,2943,6003,5545,5432,97.96,Critical
19,316,2944,15658,11158,6629,59.41,Safe
19,316,2945,12504,10834,9519,87.86,Semi-Critical
19,316,2946,7466,5359,5378,100.35,Over-Exploited
19,317,2947,15130,13262,9755,73.56,Semi-Critical
19,317,2948,6939,4916,3445,70.08,Semi-Critical
19,317,2949,6635,6041,5458,90.35,Critical
19,317,2950,14890,12157,9627,79.19,Semi-Critical
19,317,2951,13095,9472,10373,109.51,Over-Exploited
19,317,2952,11265,9876,6889,69.75,Safe
19,317,2953,17719,14570,7622,52.31,Safe
19,317,2954,15283,11427,8345,73.03,Semi-Critical
19,317,2955,6895,4853,2740,56.46,Safe
19,317,2956,19231,15471,12266,79.28,Semi-Critical
19,317,2957,18628,13438,6558,48.8,Safe
19,317,2958,11524,8338,8879,106.49,Over-Exploited
19,317,2959,17432,13367,13392,100.19,Over-Exploited
19,317,2960,16590,14227,7240,50.89,Safe
19,317,2961,19698,16398,8538,52.07,Safe
19,317,2962,6073,4355,3304,75.87,Semi-Critical
19,317,2963,10184,9594,9028,94.1,Critical
19,317,2964,7402,6823,3775,55.33,Safe
19,317,2965,9895,7567,3349,44.26,Safe
19,317,2966,12331,9008,7043,78.19,Semi-Critical
19,317,2967,16404,15347,13568,88.41,Semi-Critical
19,317,2968,17229,14046,8021,57.11,Safe
19,317,2969,14343,11155,10238,91.78,Critical
19,317,2970,15637,12862,13703,106.54,Over-Exploited
19,317,2971,6956,6213,3081,49.59,Safe
19,318,2974,12023,8922,6760,75.77,Semi-Critical
19,318,2975,17750,15830,6961,43.97,Safe
19,318,2976,19062,16914,9212,54.46,Safe
19,318,2977,19333,16139,7470,46.29,Safe
19,318,2978,8907,8162,5573,68.28,Safe
19,318,2979,5807,4256,4147,97.44,Critical
19,318,2980,13378,11356,9130,80.4,Semi-Critical
19,318,2981,19031,15459,8592,55.58,Safe
19,318,2982,9827,7916,3388,42.8,Safe
19,318,2983,19223,14669,11550,78.74,Semi-Critical
19,318,2984,18501,14672,7232,49.29,Safe
19,318,2989,18699,13594,8698,63.98,Safe
19,318,2990,9524,7265,5500,75.71,Semi-Critical
19,318,2991,14499,11135,11498,103.26,Over-Exploited
19,318,2992,7284,6411,2931,45.72,Safe
19,318,2993,10313,7344,6374,86.79,Semi-Critical
19,318,2994,18598,16046,6576,40.98,Safe
19,318,2995,18058,13640,11470,84.09,Semi-Critical
19,318,2997,5757,4147,3259,78.59,Semi-Critical
19,318,2998,17423,13506,13077,96.82,Critical
19,318,2999,9887,7475,5771,77.2,Semi-Critical
19,319,3001,8854,7419,4798,64.67,Safe
19,319,3002,17458,13780,7853,56.99,Safe
19,319,3003,15398,14497,6663,45.96,Safe
19,319,3004,19536,18381,14231,77.42,Semi-Critical
19,319,3005,8558,6939,7090,102.18,Over-Exploited
19,319,3006,14772,13276,10094,76.03,Semi-Critical
19,319,3007,5961,4192,3845,91.72,Critical
19,319,3008,8847,7404,4508,60.89,Safe
19,319,3009,11726,10387,7413,71.37,Semi-Critical
19,319,3010,8575,6467,4056,62.72,Safe
19,319,3011,14067,10062,4794,47.64,Safe
19,319,3012,7418,5481,3792,69.18,Safe
19,319,3013,9198,7454,6969,93.49,Critical
19,319,3014,6001,4960,3355,67.64,Safe
19,319,3015,10244,8146,6965,85.5,Semi-Critical
19,319,3016,16576,13426,12500,93.1,Critical
19,319,3017,12119,9907,6200,62.58,Safe
